Sequencer Count,Start_Time(in sec),End_Time(in sec),Execution Time(in msec),Jitter(in msec)
1775,1566078451.807716,1566078451.807793,0.076532,-0.100000
1776,1566078451.907712,1566078451.907784,0.071526,-0.099996
1777,1566078452.007714,1566078452.007785,0.070810,-0.100002
1778,1566078452.107713,1566078452.107780,0.067234,-0.099998
1779,1566078452.207711,1566078452.207780,0.068188,-0.099999
1780,1566078452.307714,1566078452.307790,0.075340,-0.100003
1781,1566078452.407713,1566078452.407779,0.065804,-0.099999
1782,1566078452.507717,1566078452.507788,0.071287,-0.100003
1783,1566078452.607714,1566078452.607788,0.073433,-0.099998
1784,1566078452.707714,1566078452.707783,0.068665,-0.100000
1785,1566078452.807713,1566078452.807785,0.071526,-0.099999
1786,1566078452.907714,1566078452.907787,0.073195,-0.100000
1787,1566078453.007713,1566078453.007781,0.068188,-0.099999
1788,1566078453.107716,1566078453.107786,0.069857,-0.100003
1789,1566078453.207712,1566078453.207776,0.064373,-0.099996
1790,1566078453.307714,1566078453.307785,0.071287,-0.100002
1791,1566078453.407713,1566078453.407782,0.068903,-0.099999
1792,1566078453.507715,1566078453.507781,0.066519,-0.100002
1793,1566078453.607710,1566078453.607781,0.071049,-0.099996
1794,1566078453.707721,1566078453.707804,0.083447,-0.100011
1795,1566078453.807717,1566078453.807794,0.077009,-0.099996
1796,1566078453.907723,1566078453.907806,0.082970,-0.100006
1797,1566078454.007717,1566078454.007790,0.073195,-0.099994
1798,1566078454.107716,1566078454.107783,0.067234,-0.099999
1799,1566078454.207714,1566078454.207784,0.070333,-0.099998
1800,1566078454.307714,1566078454.307781,0.067234,-0.100000
1801,1566078454.407716,1566078454.407789,0.073433,-0.100002
1802,1566078454.507716,1566078454.507782,0.066757,-0.100000
1803,1566078454.607716,1566078454.607790,0.073671,-0.100000
1804,1566078454.707712,1566078454.707780,0.068188,-0.099996
1805,1566078454.807715,1566078454.807784,0.068903,-0.100003
1806,1566078454.907714,1566078454.907783,0.068903,-0.099999
1807,1566078455.007717,1566078455.007780,0.063419,-0.100003
1808,1566078455.107714,1566078455.107777,0.063419,-0.099997
1809,1566078455.207711,1566078455.207780,0.068665,-0.099998
1810,1566078455.307712,1566078455.307780,0.067472,-0.100001
1811,1566078455.407716,1566078455.407792,0.076294,-0.100004
1812,1566078455.507774,1566078455.507835,0.061035,-0.100058
1813,1566078455.607782,1566078455.607844,0.062227,-0.100008
1814,1566078455.707716,1566078455.707791,0.074387,-0.099935
1815,1566078455.807717,1566078455.807786,0.068903,-0.100000
1816,1566078455.907717,1566078455.907778,0.060320,-0.100001
1817,1566078456.007720,1566078456.007793,0.073671,-0.100002
1818,1566078456.107713,1566078456.107786,0.072718,-0.099993
1819,1566078456.207712,1566078456.207779,0.066757,-0.099999
1820,1566078456.307712,1566078456.307784,0.072002,-0.100000
1821,1566078456.407724,1566078456.407806,0.082254,-0.100012
1822,1566078456.507714,1566078456.507780,0.066280,-0.099990
1823,1566078456.607714,1566078456.607784,0.070333,-0.100000
1824,1566078456.707713,1566078456.707790,0.076771,-0.099999
1825,1566078456.807716,1566078456.807786,0.070095,-0.100003
1826,1566078456.907727,1566078456.907815,0.088453,-0.100010
1827,1566078457.007713,1566078457.007780,0.066996,-0.099986
1828,1566078457.107721,1566078457.107790,0.068665,-0.100008
1829,1566078457.207715,1566078457.207778,0.062943,-0.099994
1830,1566078457.307714,1566078457.307779,0.065327,-0.099999
1831,1566078457.407715,1566078457.407803,0.088215,-0.100001
1832,1566078457.507725,1566078457.507795,0.069141,-0.100011
1833,1566078457.607715,1566078457.607788,0.072956,-0.099990
1834,1566078457.707712,1566078457.707782,0.069618,-0.099997
1835,1566078457.807718,1566078457.807790,0.072002,-0.100005
1836,1566078457.907717,1566078457.907790,0.072479,-0.100000
1837,1566078458.007712,1566078458.007782,0.069618,-0.099995
1838,1566078458.107713,1566078458.107783,0.069618,-0.100001
1839,1566078458.207717,1566078458.207792,0.074863,-0.100004
1840,1566078458.307714,1566078458.307784,0.070095,-0.099997
1841,1566078458.407715,1566078458.407785,0.070095,-0.100001
1842,1566078458.507712,1566078458.507781,0.069380,-0.099997
1843,1566078458.607712,1566078458.607786,0.074387,-0.100000
1844,1566078458.707713,1566078458.707784,0.070572,-0.100001
1845,1566078458.807723,1566078458.807818,0.094891,-0.100010
1846,1566078458.907714,1566078458.907782,0.067711,-0.099992
1847,1566078459.007709,1566078459.007771,0.062704,-0.099994
1848,1566078459.107716,1566078459.107790,0.073433,-0.100008
1849,1566078459.207715,1566078459.207790,0.074863,-0.099999
1850,1566078459.307711,1566078459.307774,0.062466,-0.099996
1851,1566078459.407719,1566078459.407790,0.071049,-0.100008
1852,1566078459.507713,1566078459.507784,0.070810,-0.099994
1853,1566078459.607711,1566078459.607779,0.067711,-0.099998
1854,1566078459.707717,1566078459.707790,0.073195,-0.100006
1855,1566078459.807723,1566078459.807795,0.072479,-0.100006
1856,1566078459.907720,1566078459.907789,0.068903,-0.099998
1857,1566078460.007714,1566078460.007785,0.071764,-0.099993
1858,1566078460.107715,1566078460.107795,0.079632,-0.100001
1859,1566078460.207714,1566078460.207783,0.069380,-0.099999
1860,1566078460.307715,1566078460.307788,0.072956,-0.100001
1861,1566078460.407716,1566078460.407789,0.072956,-0.100001
1862,1566078460.507718,1566078460.507791,0.072956,-0.100002
1863,1566078460.607714,1566078460.607785,0.071049,-0.099996
1864,1566078460.707712,1566078460.707781,0.068903,-0.099998
1865,1566078460.807717,1566078460.807789,0.072241,-0.100005
1866,1566078460.907712,1566078460.907780,0.068188,-0.099995
1867,1566078461.007714,1566078461.007787,0.072479,-0.100003
1868,1566078461.107712,1566078461.107783,0.070572,-0.099998
1869,1566078461.207716,1566078461.207788,0.072241,-0.100004
1870,1566078461.307715,1566078461.307781,0.066519,-0.099999
1871,1566078461.407716,1566078461.407787,0.071526,-0.100001
1872,1566078461.507714,1566078461.507787,0.072479,-0.099998
1873,1566078461.607715,1566078461.607785,0.070095,-0.100001
1874,1566078461.707712,1566078461.707786,0.074148,-0.099998
1875,1566078461.807769,1566078461.807837,0.068903,-0.100056
1876,1566078461.907711,1566078461.907776,0.065327,-0.099942
1877,1566078462.007711,1566078462.007776,0.064373,-0.100001
1878,1566078462.107715,1566078462.107787,0.071287,-0.100004
1879,1566078462.207713,1566078462.207783,0.069141,-0.099998
1880,1566078462.307714,1566078462.307790,0.076294,-0.100001
1881,1566078462.407714,1566078462.407784,0.070810,-0.100000
1882,1566078462.507712,1566078462.507776,0.063181,-0.099999
1883,1566078462.607729,1566078462.607804,0.074863,-0.100017
1884,1566078462.707715,1566078462.707784,0.069141,-0.099986
1885,1566078462.807716,1566078462.807792,0.076532,-0.100001
1886,1566078462.907712,1566078462.907790,0.077248,-0.099997
1887,1566078463.007717,1566078463.007787,0.070333,-0.100004
1888,1566078463.107713,1566078463.107781,0.067472,-0.099997
1889,1566078463.207716,1566078463.207788,0.072718,-0.100002
1890,1566078463.307716,1566078463.307782,0.066280,-0.100000
1891,1566078463.407715,1566078463.407788,0.073433,-0.099999
1892,1566078463.507783,1566078463.507871,0.087738,-0.100068
1893,1566078463.607713,1566078463.607779,0.066280,-0.099930
1894,1566078463.707714,1566078463.707781,0.067711,-0.100001
1895,1566078463.807715,1566078463.807789,0.073195,-0.100002
1896,1566078463.907714,1566078463.907793,0.078440,-0.099999
1897,1566078464.007716,1566078464.007784,0.068426,-0.100001
1898,1566078464.107715,1566078464.107790,0.074863,-0.099999
1899,1566078464.207712,1566078464.207779,0.066757,-0.099997
1900,1566078464.307710,1566078464.307781,0.070572,-0.099998
1901,1566078464.407714,1566078464.407798,0.084162,-0.100004
1902,1566078464.507713,1566078464.507783,0.069857,-0.099999
1903,1566078464.607714,1566078464.607783,0.069618,-0.100001
1904,1566078464.707731,1566078464.707808,0.077724,-0.100017
1905,1566078464.807713,1566078464.807784,0.070810,-0.099982
1906,1566078464.907716,1566078464.907786,0.070572,-0.100003
1907,1566078465.007714,1566078465.007780,0.066042,-0.099998
1908,1566078465.107713,1566078465.107793,0.079155,-0.100000
1909,1566078465.207714,1566078465.207788,0.074148,-0.100001
1910,1566078465.307715,1566078465.307785,0.069618,-0.100001
1911,1566078465.407714,1566078465.407788,0.073910,-0.099999
1912,1566078465.507717,1566078465.507786,0.069141,-0.100003
1913,1566078465.607718,1566078465.607787,0.069618,-0.100000
1914,1566078465.707717,1566078465.707779,0.062466,-0.099999
1915,1566078465.807715,1566078465.807783,0.067711,-0.099998
1916,1566078465.907713,1566078465.907781,0.067711,-0.099998
1917,1566078466.007717,1566078466.007788,0.071049,-0.100004
1918,1566078466.107712,1566078466.107782,0.069380,-0.099995
1919,1566078466.207723,1566078466.207796,0.072956,-0.100010
1920,1566078466.307712,1566078466.307785,0.072956,-0.099990
1921,1566078466.407713,1566078466.407781,0.067711,-0.100001
1922,1566078466.507711,1566078466.507784,0.073195,-0.099998
1923,1566078466.607714,1566078466.607787,0.072718,-0.100003
1924,1566078466.707712,1566078466.707779,0.066996,-0.099998
1925,1566078466.807714,1566078466.807789,0.074863,-0.100001
1926,1566078466.907712,1566078466.907785,0.073671,-0.099998
1927,1566078467.007711,1566078467.007777,0.066280,-0.099999
1928,1566078467.107713,1566078467.107786,0.072956,-0.100002
1929,1566078467.207712,1566078467.207781,0.069380,-0.099999
1930,1566078467.307715,1566078467.307785,0.070095,-0.100003
1931,1566078467.407728,1566078467.407813,0.084400,-0.100013
1932,1566078467.507716,1566078467.507786,0.069857,-0.099988
1933,1566078467.607711,1566078467.607780,0.068188,-0.099995
1934,1566078467.707717,1566078467.707787,0.070572,-0.100005
1935,1566078467.807743,1566078467.807826,0.082493,-0.100026
1936,1566078467.907721,1566078467.907794,0.072479,-0.099978
1937,1566078468.007713,1566078468.007787,0.074625,-0.099992
1938,1566078468.107712,1566078468.107785,0.072956,-0.099999
1939,1566078468.207713,1566078468.207781,0.067949,-0.100001
1940,1566078468.307715,1566078468.307794,0.079632,-0.100002
1941,1566078468.407711,1566078468.407784,0.073433,-0.099996
1942,1566078468.507712,1566078468.507783,0.070810,-0.100002
1943,1566078468.607713,1566078468.607781,0.068188,-0.100000
1944,1566078468.707715,1566078468.707793,0.077724,-0.100003
1945,1566078468.807714,1566078468.807781,0.066519,-0.099999
1946,1566078468.907712,1566078468.907783,0.071049,-0.099998
1947,1566078469.007713,1566078469.007784,0.070810,-0.100001
1948,1566078469.107713,1566078469.107784,0.071049,-0.100000
1949,1566078469.207711,1566078469.207783,0.071526,-0.099998
1950,1566078469.307717,1566078469.307790,0.072956,-0.100006
1951,1566078469.407715,1566078469.407788,0.072956,-0.099998
1952,1566078469.507717,1566078469.507790,0.073433,-0.100002
1953,1566078469.607718,1566078469.607785,0.066996,-0.100001
1954,1566078469.707711,1566078469.707780,0.068426,-0.099993
1955,1566078469.807720,1566078469.807787,0.066280,-0.100009
1956,1566078469.907712,1566078469.907784,0.071526,-0.099992
1957,1566078470.007712,1566078470.007783,0.070572,-0.100000
1958,1566078470.107712,1566078470.107779,0.066757,-0.100000
1959,1566078470.207723,1566078470.207801,0.077963,-0.100011
1960,1566078470.307716,1566078470.307787,0.070810,-0.099993
1961,1566078470.407716,1566078470.407786,0.070810,-0.100000
1962,1566078470.507714,1566078470.507787,0.072956,-0.099999
1963,1566078470.607714,1566078470.607784,0.070095,-0.099999
1964,1566078470.707711,1566078470.707782,0.071526,-0.099997
1965,1566078470.807711,1566078470.807785,0.073433,-0.100001
1966,1566078470.907712,1566078470.907779,0.066996,-0.100000
1967,1566078471.007720,1566078471.007794,0.073671,-0.100008
1968,1566078471.107712,1566078471.107781,0.068903,-0.099992
1969,1566078471.207720,1566078471.207790,0.070333,-0.100008
1970,1566078471.307714,1566078471.307791,0.077009,-0.099994
1971,1566078471.407716,1566078471.407782,0.066042,-0.100002
1972,1566078471.507712,1566078471.507782,0.070095,-0.099997
1973,1566078471.607721,1566078471.607795,0.074148,-0.100008
1974,1566078471.707712,1566078471.707780,0.067949,-0.099992
1975,1566078471.807715,1566078471.807783,0.067949,-0.100003
1976,1566078471.907719,1566078471.907795,0.076294,-0.100004
1977,1566078472.007713,1566078472.007784,0.070333,-0.099994
1978,1566078472.107714,1566078472.107789,0.074387,-0.100001
1979,1566078472.207713,1566078472.207784,0.071287,-0.099998
1980,1566078472.308164,1566078472.308236,0.072479,-0.100451
1981,1566078472.407717,1566078472.407783,0.066042,-0.099553
1982,1566078472.507720,1566078472.507795,0.075817,-0.100003
1983,1566078472.607716,1566078472.607794,0.077963,-0.099996
1984,1566078472.707714,1566078472.707787,0.072241,-0.099998
1985,1566078472.807726,1566078472.807812,0.085831,-0.100012
1986,1566078472.907711,1566078472.907780,0.068665,-0.099985
1987,1566078473.007714,1566078473.007792,0.078201,-0.100003
1988,1566078473.107717,1566078473.107784,0.066996,-0.100003
1989,1566078473.207711,1566078473.207778,0.066757,-0.099994
1990,1566078473.307717,1566078473.307793,0.076056,-0.100005
1991,1566078473.407714,1566078473.407783,0.068903,-0.099997
1992,1566078473.507711,1566078473.507786,0.074625,-0.099997
1993,1566078473.607710,1566078473.607780,0.070095,-0.099999
1994,1566078473.707715,1566078473.707781,0.066042,-0.100005
1995,1566078473.807714,1566078473.807792,0.077724,-0.099999
1996,1566078473.907713,1566078473.907780,0.067234,-0.099999
1997,1566078474.007713,1566078474.007783,0.069618,-0.100000
1998,1566078474.107714,1566078474.107785,0.070572,-0.100001
1999,1566078474.207713,1566078474.207785,0.072718,-0.099998
2000,1566078474.307717,1566078474.307787,0.070095,-0.100005
2001,1566078474.407714,1566078474.407792,0.078440,-0.099996
2002,1566078474.507713,1566078474.507784,0.071049,-0.100000
2003,1566078474.607714,1566078474.607786,0.071764,-0.100001
2004,1566078474.707713,1566078474.707780,0.066280,-0.099999
2005,1566078474.807714,1566078474.807790,0.075340,-0.100001
2006,1566078474.907711,1566078474.907782,0.070810,-0.099996
2007,1566078475.007716,1566078475.007802,0.086069,-0.100005
2008,1566078475.107713,1566078475.107788,0.075102,-0.099997
2009,1566078475.207715,1566078475.207787,0.072479,-0.100002
2010,1566078475.307723,1566078475.307796,0.072956,-0.100008
2011,1566078475.407713,1566078475.407785,0.072718,-0.099990
2012,1566078475.507720,1566078475.507801,0.081778,-0.100007
2013,1566078475.607713,1566078475.607782,0.069380,-0.099993
2014,1566078475.707713,1566078475.707778,0.065327,-0.100001
2015,1566078475.807715,1566078475.807785,0.069618,-0.100002
2016,1566078475.907711,1566078475.907784,0.072479,-0.099996
2017,1566078476.007714,1566078476.007784,0.069857,-0.100003
2018,1566078476.107713,1566078476.107774,0.061750,-0.099999
2019,1566078476.207717,1566078476.207794,0.076771,-0.100004
2020,1566078476.307713,1566078476.307781,0.068426,-0.099996
2021,1566078476.407718,1566078476.407791,0.073671,-0.100005
2022,1566078476.507715,1566078476.507787,0.071526,-0.099998
2023,1566078476.607714,1566078476.607790,0.075579,-0.099999
2024,1566078476.707710,1566078476.707783,0.073195,-0.099996
2025,1566078476.807718,1566078476.807785,0.066757,-0.100008
2026,1566078476.907711,1566078476.907780,0.068665,-0.099993
2027,1566078477.007717,1566078477.007795,0.077486,-0.100006
2028,1566078477.107714,1566078477.107789,0.075102,-0.099997
2029,1566078477.207716,1566078477.207782,0.066280,-0.100002
2030,1566078477.307713,1566078477.307782,0.069618,-0.099997
2031,1566078477.407712,1566078477.407782,0.069618,-0.100000
2032,1566078477.507716,1566078477.507793,0.077248,-0.100004
2033,1566078477.607711,1566078477.607781,0.069857,-0.099995
2034,1566078477.707717,1566078477.707782,0.064850,-0.100006
2035,1566078477.807713,1566078477.807786,0.072718,-0.099996
2036,1566078477.907719,1566078477.907792,0.072479,-0.100006
2037,1566078478.007714,1566078478.007788,0.074387,-0.099994
2038,1566078478.107714,1566078478.107785,0.070810,-0.100000
2039,1566078478.207713,1566078478.207788,0.074863,-0.099999
2040,1566078478.307713,1566078478.307789,0.076294,-0.100000
2041,1566078478.407711,1566078478.407784,0.072956,-0.099998
2042,1566078478.507713,1566078478.507778,0.065565,-0.100002
2043,1566078478.607772,1566078478.607837,0.065088,-0.100059
2044,1566078478.707769,1566078478.707832,0.062227,-0.099998
2045,1566078478.807783,1566078478.807845,0.062227,-0.100013
2046,1566078478.907782,1566078478.907840,0.058174,-0.099999
2047,1566078479.007714,1566078479.007778,0.064373,-0.099932
2048,1566078479.107776,1566078479.107835,0.059366,-0.100062
2049,1566078479.207768,1566078479.207825,0.056267,-0.099993
2050,1566078479.307780,1566078479.307840,0.059366,-0.100012
2051,1566078479.407773,1566078479.407837,0.064135,-0.099992
2052,1566078479.507777,1566078479.507835,0.057459,-0.100005
2053,1566078479.607775,1566078479.607831,0.055313,-0.099998
2054,1566078479.707774,1566078479.707830,0.055313,-0.099999
2055,1566078479.807765,1566078479.807819,0.054598,-0.099990
2056,1566078479.907774,1566078479.907830,0.055313,-0.100010
2057,1566078480.007776,1566078480.007837,0.060797,-0.100002
2058,1566078480.107773,1566078480.107845,0.071526,-0.099997
2059,1566078480.207726,1566078480.207772,0.045776,-0.099952
2060,1566078480.307722,1566078480.307798,0.076294,-0.099996
2061,1566078480.407714,1566078480.407781,0.066519,-0.099992
2062,1566078480.507724,1566078480.507814,0.090361,-0.100009
2063,1566078480.607719,1566078480.607790,0.071049,-0.099995
2064,1566078480.707716,1566078480.707777,0.060558,-0.099997
2065,1566078480.807713,1566078480.807785,0.071764,-0.099997
2066,1566078480.907723,1566078480.907820,0.096560,-0.100010
2067,1566078481.007712,1566078481.007781,0.068903,-0.099989
2068,1566078481.107714,1566078481.107785,0.071526,-0.100002
2069,1566078481.207714,1566078481.207788,0.073910,-0.100000
2070,1566078481.307711,1566078481.307777,0.066519,-0.099997
2071,1566078481.407717,1566078481.407789,0.072241,-0.100006
2072,1566078481.507727,1566078481.507799,0.071287,-0.100011
2073,1566078481.607716,1566078481.607784,0.068426,-0.099988
2074,1566078481.707718,1566078481.707800,0.082254,-0.100002
2075,1566078481.807718,1566078481.807787,0.069141,-0.099999
2076,1566078481.907733,1566078481.907804,0.071287,-0.100016
2077,1566078482.007719,1566078482.007787,0.068426,-0.099986
2078,1566078482.107713,1566078482.107784,0.071764,-0.099994
2079,1566078482.207711,1566078482.207778,0.066996,-0.099998
2080,1566078482.307711,1566078482.307785,0.074148,-0.100000
2081,1566078482.407712,1566078482.407781,0.068426,-0.100002
2082,1566078482.507718,1566078482.507782,0.063658,-0.100006
2083,1566078482.607713,1566078482.607780,0.066757,-0.099995
2084,1566078482.707735,1566078482.707805,0.070572,-0.100022
2085,1566078482.807713,1566078482.807777,0.064135,-0.099979
2086,1566078482.907718,1566078482.907791,0.072956,-0.100005
2087,1566078483.007718,1566078483.007804,0.086069,-0.100000
2088,1566078483.107713,1566078483.107783,0.069857,-0.099995
2089,1566078483.207717,1566078483.207789,0.072479,-0.100003
2090,1566078483.307716,1566078483.307784,0.068188,-0.099999
2091,1566078483.407774,1566078483.407856,0.082254,-0.100058
2092,1566078483.507711,1566078483.507782,0.070810,-0.099938
2093,1566078483.607716,1566078483.607796,0.080347,-0.100004
2094,1566078483.707715,1566078483.707786,0.071049,-0.099999
2095,1566078483.807712,1566078483.807786,0.073433,-0.099997
2096,1566078483.907718,1566078483.907797,0.078917,-0.100006
2097,1566078484.007711,1566078484.007769,0.057936,-0.099993
2098,1566078484.107711,1566078484.107782,0.071049,-0.100000
2099,1566078484.207717,1566078484.207789,0.071764,-0.100006
2100,1566078484.307711,1566078484.307781,0.069857,-0.099994
2101,1566078484.407713,1566078484.407779,0.066042,-0.100002
2102,1566078484.507713,1566078484.507788,0.074863,-0.100000
2103,1566078484.607714,1566078484.607785,0.070333,-0.100001
2104,1566078484.707717,1566078484.707785,0.067949,-0.100003
2105,1566078484.807715,1566078484.807785,0.069618,-0.099998
2106,1566078484.907713,1566078484.907781,0.068426,-0.099998
2107,1566078485.007718,1566078485.007791,0.073195,-0.100005
2108,1566078485.107712,1566078485.107777,0.065088,-0.099994
