S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
83,1566078282.607830,1566078282.622734,14.903545,-0.099968
84,1566078282.707827,1566078282.722705,14.878035,-0.099997
85,1566078282.807827,1566078282.822712,14.885902,-0.099999
86,1566078282.907840,1566078282.922734,14.894724,-0.100013
87,1566078283.007838,1566078283.022724,14.885426,-0.099999
88,1566078283.107828,1566078283.122696,14.868021,-0.099990
89,1566078283.207824,1566078283.222781,14.956713,-0.099996
90,1566078283.307856,1566078283.322734,14.878273,-0.100032
91,1566078283.407851,1566078283.422727,14.875889,-0.099995
92,1566078283.507829,1566078283.522753,14.923573,-0.099978
93,1566078283.607865,1566078283.622855,14.990807,-0.100035
94,1566078283.707821,1566078283.722685,14.864206,-0.099957
95,1566078283.808006,1566078283.822928,14.921665,-0.100185
96,1566078283.907830,1566078283.922743,14.912128,-0.099824
97,1566078284.007828,1566078284.022733,14.905214,-0.099998
98,1566078284.107826,1566078284.122704,14.877558,-0.099998
99,1566078284.207826,1566078284.222775,14.949322,-0.099999
100,1566078284.307832,1566078284.322724,14.892101,-0.100006
101,1566078284.407823,1566078284.422737,14.914036,-0.099991
102,1566078284.507829,1566078284.522791,14.961481,-0.100006
103,1566078284.607846,1566078284.622755,14.909029,-0.100017
104,1566078284.707828,1566078284.722757,14.929056,-0.099982
105,1566078284.807827,1566078284.822793,14.966249,-0.099999
106,1566078284.907832,1566078284.922756,14.923573,-0.100005
107,1566078285.007828,1566078285.022843,15.014648,-0.099996
108,1566078285.107833,1566078285.122778,14.945269,-0.100004
109,1566078285.207826,1566078285.222778,14.951229,-0.099994
110,1566078285.307831,1566078285.322707,14.876127,-0.100005
111,1566078285.407843,1566078285.422748,14.904737,-0.100012
112,1566078285.507837,1566078285.522713,14.875412,-0.099994
113,1566078285.607834,1566078285.622770,14.936447,-0.099997
114,1566078285.707836,1566078285.722755,14.918566,-0.100002
115,1566078285.807838,1566078285.822818,14.979362,-0.100002
116,1566078285.907826,1566078285.922723,14.896393,-0.099988
117,1566078286.007833,1566078286.022734,14.901638,-0.100006
118,1566078286.107829,1566078286.122682,14.853001,-0.099997
119,1566078286.207826,1566078286.222778,14.952421,-0.099997
120,1566078286.307839,1566078286.322790,14.950275,-0.100013
121,1566078286.407832,1566078286.422737,14.904976,-0.099993
122,1566078286.507831,1566078286.522678,14.847517,-0.099999
123,1566078286.607839,1566078286.622762,14.923096,-0.100008
124,1566078286.707829,1566078286.722734,14.904499,-0.099991
125,1566078286.807826,1566078286.822694,14.868498,-0.099996
126,1566078286.907839,1566078286.922899,15.059233,-0.100014
127,1566078287.007839,1566078287.022695,14.856100,-0.100000
128,1566078287.107830,1566078287.122766,14.935255,-0.099991
129,1566078287.207830,1566078287.222715,14.884949,-0.100000
130,1566078287.307840,1566078287.322819,14.978886,-0.100010
131,1566078287.407830,1566078287.422713,14.883280,-0.099990
132,1566078287.507828,1566078287.522704,14.875889,-0.099998
133,1566078287.607835,1566078287.622707,14.872074,-0.100007
134,1566078287.707823,1566078287.722625,14.802217,-0.099988
135,1566078287.807824,1566078287.822798,14.974117,-0.100001
136,1566078287.907824,1566078287.922796,14.972687,-0.100000
137,1566078288.007822,1566078288.022617,14.795065,-0.099998
138,1566078288.107820,1566078288.122613,14.793634,-0.099998
139,1566078288.207814,1566078288.222576,14.762402,-0.099994
140,1566078288.307869,1566078288.322670,14.801502,-0.100055
141,1566078288.407825,1566078288.422691,14.865875,-0.099956
142,1566078288.507818,1566078288.522726,14.908075,-0.099993
143,1566078288.607823,1566078288.622699,14.876127,-0.100005
144,1566078288.707822,1566078288.722711,14.889240,-0.099999
145,1566078288.807816,1566078288.822688,14.871836,-0.099994
146,1566078288.907825,1566078288.922687,14.862537,-0.100008
147,1566078289.007824,1566078289.022708,14.884233,-0.099999
148,1566078289.107858,1566078289.122674,14.816046,-0.100035
149,1566078289.207826,1566078289.222680,14.853716,-0.099968
150,1566078289.307816,1566078289.322629,14.813423,-0.099990
151,1566078289.407824,1566078289.422639,14.814615,-0.100008
152,1566078289.507836,1566078289.522702,14.866114,-0.100012
153,1566078289.607814,1566078289.622683,14.868736,-0.099978
