S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
155,1566078289.822632,1566078289.840283,17.650843,-0.100014
156,1566078289.923001,1566078289.940764,17.762899,-0.100369
157,1566078290.022691,1566078290.040356,17.664671,-0.099690
158,1566078290.122670,1566078290.140338,17.668247,-0.099979
159,1566078290.222665,1566078290.240335,17.669916,-0.099995
160,1566078290.322624,1566078290.340279,17.655611,-0.099959
161,1566078290.422740,1566078290.440419,17.678261,-0.100117
162,1566078290.522587,1566078290.540265,17.677784,-0.099846
163,1566078290.622579,1566078290.640259,17.680407,-0.099992
164,1566078290.722665,1566078290.740328,17.663002,-0.100086
165,1566078290.822660,1566078290.840320,17.660379,-0.099995
166,1566078290.922657,1566078290.940304,17.646551,-0.099997
167,1566078291.022575,1566078291.040243,17.668009,-0.099918
168,1566078291.122693,1566078291.140401,17.708063,-0.100118
169,1566078291.222604,1566078291.240319,17.715216,-0.099910
170,1566078291.322879,1566078291.340755,17.875195,-0.100276
171,1566078291.422717,1566078291.440483,17.766714,-0.099837
172,1566078291.522873,1566078291.540485,17.612457,-0.100156
173,1566078291.622746,1566078291.640449,17.703056,-0.099874
174,1566078291.722691,1566078291.740363,17.671347,-0.099945
175,1566078291.822669,1566078291.840354,17.685175,-0.099977
176,1566078291.922708,1566078291.940397,17.688751,-0.100039
177,1566078292.022758,1566078292.040361,17.602682,-0.100050
178,1566078292.122663,1566078292.140393,17.729998,-0.099905
179,1566078292.222671,1566078292.240380,17.709017,-0.100007
180,1566078292.322826,1566078292.340457,17.630816,-0.100155
181,1566078292.422863,1566078292.440571,17.708778,-0.100037
182,1566078292.523031,1566078292.540799,17.768383,-0.100168
183,1566078292.622916,1566078292.640524,17.607927,-0.099886
184,1566078292.722673,1566078292.740340,17.667532,-0.099756
185,1566078292.822735,1566078292.840463,17.727375,-0.100062
186,1566078292.922682,1566078292.940467,17.784834,-0.099946
187,1566078293.022697,1566078293.040416,17.718792,-0.100015
188,1566078293.122683,1566078293.140370,17.687559,-0.099986
189,1566078293.222741,1566078293.240421,17.680168,-0.100058
190,1566078293.322846,1566078293.340490,17.643929,-0.100105
191,1566078293.422685,1566078293.440387,17.702103,-0.099839
192,1566078293.522781,1566078293.540452,17.670870,-0.100096
193,1566078293.622806,1566078293.640517,17.710924,-0.100025
194,1566078293.722713,1566078293.740377,17.664909,-0.099907
195,1566078293.822682,1566078293.840341,17.658710,-0.099970
196,1566078293.922781,1566078293.940431,17.650127,-0.100099
197,1566078294.022983,1566078294.040717,17.734289,-0.100202
198,1566078294.122791,1566078294.140422,17.630816,-0.099808
199,1566078294.222808,1566078294.240483,17.675400,-0.100016
200,1566078294.322710,1566078294.340395,17.685175,-0.099903
201,1566078294.422675,1566078294.440313,17.638445,-0.099965
202,1566078294.522713,1566078294.540404,17.690897,-0.100039
203,1566078294.622670,1566078294.640379,17.709494,-0.099957
204,1566078294.722697,1566078294.740392,17.694473,-0.100028
205,1566078294.822745,1566078294.840429,17.684221,-0.100047
206,1566078294.922710,1566078294.940371,17.660856,-0.099965
207,1566078295.022637,1566078295.040338,17.700672,-0.099927
208,1566078295.122719,1566078295.140387,17.668724,-0.100082
209,1566078295.222890,1566078295.240576,17.685652,-0.100171
210,1566078295.322710,1566078295.340380,17.670631,-0.099820
211,1566078295.422737,1566078295.440427,17.689943,-0.100027
212,1566078295.522776,1566078295.540430,17.653465,-0.100039
213,1566078295.622677,1566078295.640341,17.663240,-0.099901
214,1566078295.722845,1566078295.740539,17.694473,-0.100168
215,1566078295.822745,1566078295.840394,17.649889,-0.099900
216,1566078295.922796,1566078295.940415,17.619133,-0.100051
217,1566078296.022697,1566078296.040389,17.692089,-0.099901
218,1566078296.122697,1566078296.140383,17.686129,-0.100000
219,1566078296.222715,1566078296.240403,17.687798,-0.100018
220,1566078296.322869,1566078296.340479,17.610550,-0.100154
221,1566078296.423037,1566078296.440725,17.688036,-0.100168
222,1566078296.522684,1566078296.540409,17.725468,-0.099647
223,1566078296.622779,1566078296.640406,17.627478,-0.100095
224,1566078296.722671,1566078296.740358,17.687321,-0.099892
225,1566078296.822726,1566078296.840390,17.664909,-0.100055
226,1566078296.922764,1566078296.940417,17.652988,-0.100038
227,1566078297.022683,1566078297.040334,17.651081,-0.099920
228,1566078297.122774,1566078297.140415,17.641068,-0.100091
229,1566078297.222701,1566078297.240394,17.693043,-0.099926
230,1566078297.322690,1566078297.340368,17.677784,-0.099990
231,1566078297.422758,1566078297.440351,17.593861,-0.100067
232,1566078297.522729,1566078297.540323,17.593861,-0.099971
233,1566078297.622748,1566078297.640420,17.672062,-0.100019
234,1566078297.722967,1566078297.740673,17.706633,-0.100219
235,1566078297.822720,1566078297.840437,17.716646,-0.099754
236,1566078297.922699,1566078297.940374,17.674923,-0.099979
237,1566078298.022708,1566078298.040395,17.686844,-0.100008
238,1566078298.122825,1566078298.140589,17.763853,-0.100117
239,1566078298.222626,1566078298.240328,17.701864,-0.099801
240,1566078298.322690,1566078298.340354,17.664671,-0.100064
241,1566078298.422771,1566078298.440384,17.612696,-0.100081
242,1566078298.522562,1566078298.540218,17.655849,-0.099791
243,1566078298.622658,1566078298.640318,17.660379,-0.100096
244,1566078298.722654,1566078298.740322,17.668247,-0.099997
245,1566078298.822572,1566078298.840266,17.693281,-0.099918
246,1566078298.922804,1566078298.940474,17.669678,-0.100231
247,1566078299.022601,1566078299.040259,17.658234,-0.099797
248,1566078299.122628,1566078299.140264,17.635584,-0.100027
249,1566078299.222619,1566078299.240271,17.651796,-0.099991
250,1566078299.322615,1566078299.340261,17.645836,-0.099996
251,1566078299.422638,1566078299.440278,17.639637,-0.100023
252,1566078299.522585,1566078299.540234,17.648935,-0.099946
253,1566078299.622613,1566078299.640256,17.642736,-0.100029
254,1566078299.722608,1566078299.740261,17.652750,-0.099995
255,1566078299.822610,1566078299.840259,17.648458,-0.100002
256,1566078299.922570,1566078299.940225,17.654896,-0.099960
257,1566078300.022620,1566078300.040308,17.688036,-0.100049
258,1566078300.122710,1566078300.140355,17.644882,-0.100090
259,1566078300.222595,1566078300.240243,17.648220,-0.099885
260,1566078300.322620,1566078300.340266,17.646074,-0.100025
261,1566078300.422688,1566078300.440344,17.656326,-0.100068
262,1566078300.522614,1566078300.540263,17.649651,-0.099926
263,1566078300.622611,1566078300.640288,17.677069,-0.099997
264,1566078300.722610,1566078300.740256,17.646790,-0.099999
265,1566078300.822616,1566078300.840262,17.646313,-0.100007
266,1566078300.922690,1566078300.940334,17.643929,-0.100074
267,1566078301.022618,1566078301.040275,17.656803,-0.099927
268,1566078301.122664,1566078301.140324,17.660379,-0.100046
269,1566078301.222636,1566078301.240306,17.670631,-0.099972
270,1566078301.322653,1566078301.340342,17.688751,-0.100018
271,1566078301.422718,1566078301.440314,17.595768,-0.100065
272,1566078301.522617,1566078301.540283,17.666578,-0.099899
273,1566078301.622619,1566078301.640303,17.683744,-0.100003
274,1566078301.722625,1566078301.740284,17.658710,-0.100006
275,1566078301.822621,1566078301.840272,17.650843,-0.099995
276,1566078301.922630,1566078301.940289,17.658949,-0.100009
277,1566078302.022698,1566078302.040343,17.645359,-0.100068
278,1566078302.122672,1566078302.140333,17.660618,-0.099975
279,1566078302.222615,1566078302.240296,17.680407,-0.099943
280,1566078302.322560,1566078302.340203,17.642736,-0.099944
281,1566078302.422583,1566078302.440259,17.676353,-0.100023
282,1566078302.522746,1566078302.540409,17.662525,-0.100164
283,1566078302.622673,1566078302.640350,17.677307,-0.099927
284,1566078302.722646,1566078302.740281,17.634392,-0.099973
285,1566078302.822619,1566078302.840250,17.631292,-0.099973
286,1566078302.922616,1566078302.940296,17.679930,-0.099997
287,1566078303.022608,1566078303.040249,17.641306,-0.099992
288,1566078303.122714,1566078303.140303,17.589092,-0.100106
289,1566078303.222650,1566078303.240349,17.698526,-0.099936
290,1566078303.322923,1566078303.340936,18.013477,-0.100273
291,1566078303.422668,1566078303.440377,17.709494,-0.099745
292,1566078303.522900,1566078303.540607,17.707586,-0.100232
293,1566078303.622823,1566078303.640439,17.615795,-0.099923
294,1566078303.722732,1566078303.740357,17.624855,-0.099909
295,1566078303.822680,1566078303.840401,17.721176,-0.099948
296,1566078303.922656,1566078303.940338,17.681837,-0.099977
297,1566078304.022809,1566078304.040457,17.648220,-0.100152
298,1566078304.122795,1566078304.140489,17.694712,-0.099986
299,1566078304.222689,1566078304.240455,17.765522,-0.099895
300,1566078304.322736,1566078304.340410,17.673969,-0.100047
301,1566078304.422807,1566078304.440446,17.639875,-0.100071
302,1566078304.522672,1566078304.540430,17.758369,-0.099865
303,1566078304.622701,1566078304.640387,17.685413,-0.100029
304,1566078304.722822,1566078304.740439,17.616987,-0.100121
305,1566078304.822762,1566078304.840448,17.686844,-0.099939
306,1566078304.922767,1566078304.940371,17.603874,-0.100005
307,1566078305.022668,1566078305.040371,17.703056,-0.099901
308,1566078305.122660,1566078305.140450,17.790318,-0.099992
309,1566078305.222802,1566078305.240410,17.607212,-0.100143
310,1566078305.322735,1566078305.340333,17.597437,-0.099933
311,1566078305.422817,1566078305.440519,17.702579,-0.100081
312,1566078305.522681,1566078305.540367,17.686367,-0.099864
313,1566078305.622970,1566078305.640638,17.668247,-0.100289
314,1566078305.722656,1566078305.740390,17.733812,-0.099687
315,1566078305.822819,1566078305.840460,17.641306,-0.100162
316,1566078305.922796,1566078305.940451,17.655849,-0.099977
317,1566078306.022772,1566078306.040384,17.611742,-0.099976
318,1566078306.122660,1566078306.140336,17.675877,-0.099888
319,1566078306.222698,1566078306.240401,17.702341,-0.100038
320,1566078306.322744,1566078306.340420,17.675638,-0.100046
321,1566078306.422678,1566078306.440362,17.684221,-0.099934
322,1566078306.522620,1566078306.540313,17.693281,-0.099942
323,1566078306.622719,1566078306.640412,17.692804,-0.100099
324,1566078306.722704,1566078306.740386,17.681360,-0.099985
325,1566078306.822851,1566078306.840545,17.693281,-0.100147
326,1566078306.922755,1566078306.940380,17.624140,-0.099904
327,1566078307.022804,1566078307.040422,17.618179,-0.100049
328,1566078307.122732,1566078307.140423,17.691135,-0.099928
329,1566078307.222685,1566078307.240383,17.697573,-0.099953
330,1566078307.322702,1566078307.340402,17.699718,-0.100017
331,1566078307.422722,1566078307.440420,17.698050,-0.100020
332,1566078307.522663,1566078307.540345,17.682314,-0.099940
333,1566078307.622753,1566078307.640426,17.673254,-0.100090
334,1566078307.723023,1566078307.740739,17.715216,-0.100271
335,1566078307.822758,1566078307.840383,17.625570,-0.099734
336,1566078307.922751,1566078307.940367,17.616272,-0.099993
337,1566078308.022773,1566078308.040411,17.637253,-0.100022
338,1566078308.122757,1566078308.140447,17.690659,-0.099983
339,1566078308.222781,1566078308.240388,17.607212,-0.100024
340,1566078308.322766,1566078308.340422,17.656803,-0.099985
341,1566078308.422790,1566078308.440389,17.598867,-0.100025
342,1566078308.522841,1566078308.540466,17.624378,-0.100051
343,1566078308.622768,1566078308.640365,17.597437,-0.099926
344,1566078308.722732,1566078308.740424,17.692089,-0.099964
345,1566078308.822773,1566078308.840389,17.615795,-0.100042
346,1566078308.922740,1566078308.940430,17.690420,-0.099966
347,1566078309.022687,1566078309.040352,17.665148,-0.099947
348,1566078309.122713,1566078309.140410,17.697573,-0.100026
349,1566078309.222710,1566078309.240445,17.734289,-0.099998
350,1566078309.322783,1566078309.340411,17.627954,-0.100073
351,1566078309.422707,1566078309.440400,17.693281,-0.099924
352,1566078309.522654,1566078309.540332,17.677784,-0.099947
353,1566078309.622681,1566078309.640400,17.719507,-0.100027
354,1566078309.722702,1566078309.740346,17.643690,-0.100021
355,1566078309.822671,1566078309.840351,17.680168,-0.099969
356,1566078309.922562,1566078309.940222,17.660141,-0.099890
357,1566078310.022719,1566078310.040433,17.714500,-0.100157
358,1566078310.122650,1566078310.140337,17.687321,-0.099931
359,1566078310.222694,1566078310.240299,17.605066,-0.100044
360,1566078310.322640,1566078310.340311,17.670870,-0.099946
361,1566078310.422565,1566078310.440212,17.646790,-0.099926
362,1566078310.522721,1566078310.540559,17.838240,-0.100155
363,1566078310.622670,1566078310.640433,17.763138,-0.099950
364,1566078310.722703,1566078310.740400,17.697096,-0.100033
365,1566078310.822995,1566078310.840675,17.679930,-0.100292
366,1566078310.922688,1566078310.940364,17.675638,-0.099693
367,1566078311.022671,1566078311.040339,17.668486,-0.099982
368,1566078311.122830,1566078311.140452,17.622232,-0.100159
369,1566078311.222792,1566078311.240475,17.683029,-0.099963
370,1566078311.322604,1566078311.340303,17.698526,-0.099812
371,1566078311.422731,1566078311.440415,17.683983,-0.100127
372,1566078311.522685,1566078311.540354,17.668962,-0.099954
373,1566078311.622569,1566078311.640251,17.682552,-0.099884
374,1566078311.722697,1566078311.740416,17.719269,-0.100128
375,1566078311.822789,1566078311.840502,17.713070,-0.100092
376,1566078311.922800,1566078311.940470,17.669678,-0.100011
377,1566078312.022658,1566078312.040359,17.700911,-0.099858
378,1566078312.122666,1566078312.140332,17.665863,-0.100008
379,1566078312.222861,1566078312.240515,17.653227,-0.100195
380,1566078312.322709,1566078312.340392,17.683506,-0.099847
381,1566078312.422650,1566078312.440341,17.690420,-0.099942
382,1566078312.522739,1566078312.540423,17.683983,-0.100089
383,1566078312.622708,1566078312.640388,17.679453,-0.099969
384,1566078312.722707,1566078312.740331,17.624617,-0.099999
385,1566078312.822813,1566078312.840459,17.646790,-0.100106
386,1566078312.922720,1566078312.940392,17.672062,-0.099908
387,1566078313.022732,1566078313.040430,17.697334,-0.100012
388,1566078313.122824,1566078313.140435,17.610788,-0.100091
389,1566078313.222739,1566078313.240375,17.636061,-0.099915
390,1566078313.322701,1566078313.340418,17.716408,-0.099962
391,1566078313.422736,1566078313.440317,17.581224,-0.100035
392,1566078313.522656,1566078313.540354,17.697334,-0.099920
393,1566078313.622796,1566078313.640429,17.632484,-0.100140
394,1566078313.722756,1566078313.740450,17.693758,-0.099960
395,1566078313.822666,1566078313.840379,17.713308,-0.099909
396,1566078313.922766,1566078313.940389,17.622948,-0.100100
397,1566078314.022751,1566078314.040383,17.631531,-0.099985
398,1566078314.122718,1566078314.140405,17.687321,-0.099967
399,1566078314.222687,1566078314.240370,17.682314,-0.099969
400,1566078314.322847,1566078314.340476,17.629623,-0.100159
401,1566078314.422674,1566078314.440358,17.683268,-0.099828
402,1566078314.522660,1566078314.540372,17.711878,-0.099986
403,1566078314.622724,1566078314.640430,17.706633,-0.100064
404,1566078314.722567,1566078314.740239,17.672300,-0.099843
405,1566078314.822727,1566078314.840410,17.682552,-0.100160
406,1566078314.922775,1566078314.940472,17.697334,-0.100048
407,1566078315.022667,1566078315.040325,17.658234,-0.099892
408,1566078315.122919,1566078315.140747,17.828465,-0.100252
409,1566078315.222734,1566078315.240396,17.662048,-0.099815
410,1566078315.322685,1566078315.340373,17.687321,-0.099951
411,1566078315.422748,1566078315.440433,17.684698,-0.100063
412,1566078315.522938,1566078315.540543,17.604589,-0.100190
413,1566078315.622798,1566078315.640403,17.604113,-0.099860
414,1566078315.722786,1566078315.740412,17.626047,-0.099988
415,1566078315.822671,1566078315.840352,17.680883,-0.099885
416,1566078315.923003,1566078315.940605,17.602205,-0.100332
417,1566078316.022641,1566078316.040301,17.659903,-0.099638
418,1566078316.122718,1566078316.140434,17.716408,-0.100077
419,1566078316.222735,1566078316.240479,17.743587,-0.100017
420,1566078316.322680,1566078316.340369,17.688990,-0.099945
421,1566078316.422703,1566078316.440365,17.662048,-0.100023
422,1566078316.522717,1566078316.540393,17.676115,-0.100014
423,1566078316.622556,1566078316.640201,17.644405,-0.099840
424,1566078316.722617,1566078316.740262,17.644405,-0.100061
425,1566078316.822675,1566078316.840412,17.736673,-0.100058
426,1566078316.922720,1566078316.940400,17.680407,-0.100044
427,1566078317.022679,1566078317.040403,17.724514,-0.099959
428,1566078317.122873,1566078317.140511,17.637968,-0.100194
429,1566078317.222762,1566078317.240515,17.753124,-0.099890
430,1566078317.322692,1566078317.340345,17.652512,-0.099930
431,1566078317.422818,1566078317.440502,17.683268,-0.100126
432,1566078317.522658,1566078317.540320,17.661572,-0.099840
433,1566078317.622605,1566078317.640310,17.704487,-0.099947
434,1566078317.722804,1566078317.740410,17.605543,-0.100199
435,1566078317.822702,1566078317.840364,17.661810,-0.099897
436,1566078317.922825,1566078317.940622,17.796755,-0.100123
437,1566078318.022648,1566078318.040388,17.739296,-0.099823
438,1566078318.122648,1566078318.140341,17.693281,-0.099999
439,1566078318.222739,1566078318.240486,17.747164,-0.100091
440,1566078318.322649,1566078318.340357,17.707109,-0.099911
441,1566078318.422707,1566078318.440419,17.711401,-0.100058
442,1566078318.522720,1566078318.540395,17.674685,-0.100013
443,1566078318.622658,1566078318.640368,17.709970,-0.099938
444,1566078318.722681,1566078318.740395,17.713308,-0.100024
445,1566078318.822875,1566078318.840576,17.701626,-0.100194
446,1566078318.923173,1566078318.940933,17.760515,-0.100298
447,1566078319.022767,1566078319.040446,17.678976,-0.099594
448,1566078319.122718,1566078319.140381,17.663240,-0.099951
449,1566078319.222787,1566078319.240463,17.675638,-0.100070
450,1566078319.322677,1566078319.340368,17.690897,-0.099890
451,1566078319.422634,1566078319.440316,17.682076,-0.099957
452,1566078319.522817,1566078319.540451,17.634392,-0.100183
453,1566078319.622665,1566078319.640375,17.709732,-0.099849
454,1566078319.722770,1566078319.740381,17.610788,-0.100105
455,1566078319.822674,1566078319.840417,17.742634,-0.099904
456,1566078319.922685,1566078319.940386,17.701149,-0.100010
457,1566078320.022787,1566078320.040518,17.730713,-0.100102
458,1566078320.122736,1566078320.140454,17.718315,-0.099949
459,1566078320.222770,1566078320.240444,17.674208,-0.100034
460,1566078320.322704,1566078320.340415,17.710686,-0.099934
461,1566078320.422752,1566078320.440380,17.627954,-0.100048
462,1566078320.522703,1566078320.540389,17.685652,-0.099951
463,1566078320.622684,1566078320.640363,17.678022,-0.099982
464,1566078320.722733,1566078320.740455,17.721653,-0.100049
465,1566078320.822694,1566078320.840376,17.681837,-0.099961
466,1566078320.922930,1566078320.940542,17.611980,-0.100236
467,1566078321.022572,1566078321.040266,17.694473,-0.099641
468,1566078321.122759,1566078321.140487,17.728329,-0.100188
469,1566078321.222672,1566078321.240354,17.681599,-0.099913
470,1566078321.322768,1566078321.340477,17.709017,-0.100096
471,1566078321.422841,1566078321.440444,17.603874,-0.100073
472,1566078321.522666,1566078321.540290,17.624140,-0.099826
473,1566078321.622634,1566078321.640279,17.644405,-0.099968
474,1566078321.722647,1566078321.740287,17.640352,-0.100012
475,1566078321.822647,1566078321.840298,17.650604,-0.100001
476,1566078321.922648,1566078321.940292,17.644167,-0.100000
477,1566078322.022630,1566078322.040274,17.643690,-0.099983
478,1566078322.122667,1566078322.140310,17.643690,-0.100036
479,1566078322.222580,1566078322.240227,17.647028,-0.099913
480,1566078322.322706,1566078322.340340,17.633438,-0.100127
481,1566078322.422727,1566078322.440363,17.635584,-0.100021
482,1566078322.522727,1566078322.540364,17.636299,-0.100000
483,1566078322.622578,1566078322.640236,17.657518,-0.099851
484,1566078322.722649,1566078322.740292,17.642736,-0.100071
485,1566078322.822596,1566078322.840243,17.646551,-0.099947
486,1566078322.922756,1566078322.940447,17.690659,-0.100160
487,1566078323.022753,1566078323.040606,17.852545,-0.099998
488,1566078323.122776,1566078323.140517,17.740488,-0.100023
489,1566078323.222853,1566078323.240546,17.693520,-0.100077
490,1566078323.322741,1566078323.340429,17.688274,-0.099888
491,1566078323.422820,1566078323.440444,17.623186,-0.100079
492,1566078323.522699,1566078323.540365,17.666340,-0.099878
493,1566078323.622828,1566078323.640473,17.645597,-0.100129
494,1566078323.722689,1566078323.740382,17.692327,-0.099862
495,1566078323.822745,1566078323.840465,17.719746,-0.100056
496,1566078323.922980,1566078323.940658,17.678738,-0.100235
497,1566078324.022806,1566078324.040598,17.791510,-0.099827
498,1566078324.122775,1566078324.140407,17.632723,-0.099968
499,1566078324.222827,1566078324.240503,17.676592,-0.100052
500,1566078324.322885,1566078324.340514,17.629385,-0.100058
501,1566078324.422778,1566078324.440466,17.688513,-0.099893
502,1566078324.522751,1566078324.540384,17.632723,-0.099973
503,1566078324.622864,1566078324.640485,17.621517,-0.100113
504,1566078324.722661,1566078324.740375,17.713308,-0.099798
505,1566078324.822635,1566078324.840389,17.754793,-0.099973
506,1566078324.922702,1566078324.940483,17.781019,-0.100067
507,1566078325.022681,1566078325.040370,17.689228,-0.099979
508,1566078325.122769,1566078325.140393,17.624140,-0.100088
509,1566078325.222648,1566078325.240349,17.700911,-0.099879
510,1566078325.322780,1566078325.340484,17.704248,-0.100132
511,1566078325.422761,1566078325.440400,17.639637,-0.099981
512,1566078325.522804,1566078325.540453,17.649889,-0.100043
513,1566078325.622743,1566078325.640514,17.770767,-0.099940
514,1566078325.722715,1566078325.740404,17.688990,-0.099972
515,1566078325.822711,1566078325.840432,17.721891,-0.099995
516,1566078325.922657,1566078325.940330,17.673016,-0.099946
517,1566078326.022642,1566078326.040365,17.723083,-0.099985
518,1566078326.122682,1566078326.140396,17.714500,-0.100040
519,1566078326.222763,1566078326.240407,17.643213,-0.100082
520,1566078326.322781,1566078326.340407,17.626047,-0.100018
521,1566078326.422690,1566078326.440378,17.688036,-0.099908
522,1566078326.522840,1566078326.540468,17.628193,-0.100150
523,1566078326.622770,1566078326.640494,17.723799,-0.099931
524,1566078326.722822,1566078326.740435,17.612457,-0.100052
525,1566078326.822747,1566078326.840479,17.731428,-0.099925
526,1566078326.922796,1566078326.940415,17.618179,-0.100049
527,1566078327.022793,1566078327.040409,17.615318,-0.099997
528,1566078327.122728,1566078327.140427,17.698765,-0.099935
529,1566078327.222783,1566078327.240412,17.628908,-0.100055
530,1566078327.322668,1566078327.340431,17.763376,-0.099885
531,1566078327.422864,1566078327.440557,17.693281,-0.100196
532,1566078327.522745,1566078327.540369,17.624140,-0.099881
533,1566078327.622712,1566078327.640410,17.697811,-0.099967
534,1566078327.722705,1566078327.740453,17.748117,-0.099993
535,1566078327.822819,1566078327.840542,17.723322,-0.100114
536,1566078327.922690,1566078327.940380,17.690420,-0.099871
537,1566078328.022791,1566078328.040396,17.604589,-0.100101
538,1566078328.122835,1566078328.140477,17.641306,-0.100044
539,1566078328.222744,1566078328.240425,17.681837,-0.099908
540,1566078328.322907,1566078328.340550,17.643452,-0.100163
541,1566078328.422649,1566078328.440341,17.692804,-0.099742
542,1566078328.522744,1566078328.540442,17.698050,-0.100096
543,1566078328.622693,1566078328.640493,17.799854,-0.099949
544,1566078328.722785,1566078328.740427,17.642498,-0.100091
545,1566078328.822797,1566078328.840480,17.683268,-0.100012
546,1566078328.922679,1566078328.940363,17.684221,-0.099882
547,1566078329.022663,1566078329.040364,17.701626,-0.099984
548,1566078329.122686,1566078329.140433,17.746925,-0.100024
549,1566078329.222729,1566078329.240433,17.703056,-0.100043
550,1566078329.322726,1566078329.340467,17.740965,-0.099997
551,1566078329.422748,1566078329.440438,17.690182,-0.100021
552,1566078329.522723,1566078329.540399,17.675877,-0.099975
553,1566078329.622826,1566078329.640490,17.663956,-0.100103
554,1566078329.722801,1566078329.740473,17.672539,-0.099974
555,1566078329.822754,1566078329.840456,17.702103,-0.099953
556,1566078329.922719,1566078329.940413,17.693758,-0.099965
557,1566078330.022815,1566078330.040458,17.642498,-0.100097
558,1566078330.122664,1566078330.140353,17.688990,-0.099849
559,1566078330.222734,1566078330.240386,17.652035,-0.100070
560,1566078330.322693,1566078330.340408,17.714739,-0.099959
561,1566078330.422884,1566078330.440564,17.680168,-0.100190
562,1566078330.522656,1566078330.540407,17.751694,-0.099772
563,1566078330.622652,1566078330.640344,17.692566,-0.099996
564,1566078330.722742,1566078330.740412,17.670631,-0.100090
565,1566078330.822659,1566078330.840336,17.676353,-0.099917
566,1566078330.922796,1566078330.940427,17.630816,-0.100137
567,1566078331.022680,1566078331.040445,17.765760,-0.099883
568,1566078331.122738,1566078331.140488,17.750263,-0.100058
569,1566078331.222808,1566078331.240472,17.663717,-0.100070
570,1566078331.322697,1566078331.340383,17.685890,-0.099889
571,1566078331.422674,1566078331.440404,17.730236,-0.099977
572,1566078331.522763,1566078331.540430,17.667294,-0.100089
573,1566078331.622700,1566078331.640377,17.676115,-0.099937
574,1566078331.722795,1566078331.740654,17.858744,-0.100095
575,1566078331.822787,1566078331.840436,17.648935,-0.099992
576,1566078331.922675,1566078331.940368,17.693043,-0.099888
577,1566078332.022684,1566078332.040353,17.668724,-0.100009
578,1566078332.122745,1566078332.140469,17.724276,-0.100060
579,1566078332.222795,1566078332.240389,17.593861,-0.100051
580,1566078332.322667,1566078332.340388,17.721415,-0.099872
581,1566078332.422752,1566078332.440418,17.666101,-0.100085
582,1566078332.522784,1566078332.540483,17.698526,-0.100033
583,1566078332.622691,1566078332.640456,17.764807,-0.099907
584,1566078332.722669,1566078332.740345,17.676115,-0.099977
585,1566078332.822786,1566078332.840397,17.611504,-0.100117
586,1566078332.922808,1566078332.940410,17.601728,-0.100023
587,1566078333.022636,1566078333.040274,17.637730,-0.099828
588,1566078333.122674,1566078333.140342,17.667294,-0.100038
589,1566078333.222662,1566078333.240344,17.681837,-0.099988
590,1566078333.322783,1566078333.340428,17.645359,-0.100121
591,1566078333.422702,1566078333.440410,17.707348,-0.099920
592,1566078333.522782,1566078333.540418,17.636776,-0.100079
593,1566078333.622745,1566078333.640469,17.723560,-0.099963
594,1566078333.722683,1566078333.740347,17.664194,-0.099938
595,1566078333.822861,1566078333.840575,17.714739,-0.100178
596,1566078333.922691,1566078333.940396,17.704725,-0.099831
597,1566078334.022759,1566078334.040382,17.623186,-0.100067
598,1566078334.122725,1566078334.140341,17.615795,-0.099966
599,1566078334.222722,1566078334.240348,17.626047,-0.099997
600,1566078334.322811,1566078334.340428,17.617226,-0.100089
601,1566078334.422923,1566078334.440559,17.636061,-0.100112
602,1566078334.522690,1566078334.540387,17.696857,-0.099767
603,1566078334.622749,1566078334.640364,17.615318,-0.100059
604,1566078334.722704,1566078334.740422,17.717600,-0.099955
605,1566078334.822745,1566078334.840357,17.612696,-0.100040
606,1566078334.922786,1566078334.940403,17.617226,-0.100041
607,1566078335.022771,1566078335.040405,17.633915,-0.099985
608,1566078335.122763,1566078335.140388,17.625093,-0.099992
609,1566078335.222601,1566078335.240293,17.692566,-0.099838
610,1566078335.322656,1566078335.340342,17.686129,-0.100055
611,1566078335.422673,1566078335.440332,17.659426,-0.100017
612,1566078335.522830,1566078335.540510,17.680883,-0.100157
613,1566078335.622759,1566078335.640399,17.640591,-0.099929
614,1566078335.722691,1566078335.740410,17.718792,-0.099932
615,1566078335.822713,1566078335.840402,17.689228,-0.100022
616,1566078335.922796,1566078335.940486,17.690659,-0.100083
617,1566078336.022757,1566078336.040398,17.641306,-0.099961
618,1566078336.122720,1566078336.140443,17.722845,-0.099964
619,1566078336.222780,1566078336.240379,17.598629,-0.100060
620,1566078336.322695,1566078336.340420,17.724037,-0.099916
621,1566078336.422694,1566078336.440415,17.720699,-0.099998
622,1566078336.522793,1566078336.540450,17.656565,-0.100099
623,1566078336.622689,1566078336.640398,17.709017,-0.099896
624,1566078336.722937,1566078336.740655,17.718077,-0.100248
625,1566078336.822806,1566078336.840533,17.726183,-0.099869
626,1566078336.922744,1566078336.940361,17.617226,-0.099937
627,1566078337.022779,1566078337.040427,17.647982,-0.100035
628,1566078337.122806,1566078337.140462,17.656088,-0.100027
629,1566078337.222760,1566078337.240435,17.674923,-0.099954
630,1566078337.322706,1566078337.340402,17.695904,-0.099945
631,1566078337.422728,1566078337.440487,17.759085,-0.100023
632,1566078337.522734,1566078337.540380,17.645836,-0.100006
633,1566078337.622759,1566078337.640448,17.688513,-0.100025
634,1566078337.722676,1566078337.740418,17.741919,-0.099917
635,1566078337.822754,1566078337.840375,17.621517,-0.100078
